Location,Bedrooms,Bathrooms,Area,Type,Stratum,Price
Armenia,2.0,1.0,41.0,Apartment,3.0,121.0
Armenia,3.0,2.0,96.0,House,4.0,420.0
Armenia,3.0,2.0,57.0,Apartment,3.0,150.0
Armenia,3.0,2.0,94.0,House,3.0,320.0
Armenia,3.0,2.0,98.0,Apartment,5.0,260.0
Armenia,3.0,2.0,90.0,House,3.0,280.0
Armenia,1.0,1.0,40.0,Apartment,5.0,230.0
Armenia,2.0,2.0,65.0,Apartment,5.0,350.0
Armenia,2.0,1.0,44.0,Apartment,3.0,120.0
Armenia,4.0,4.0,360.0,House,5.0,1800.0
Armenia,5.0,3.0,435.0,House,4.0,1000.0
Armenia,3.0,2.0,90.0,Apartment,5.0,565.0
Armenia,4.0,4.0,120.0,House,4.0,520.0
Armenia,3.0,3.0,315.0,House,5.0,1250.0
Armenia,4.0,6.0,250.0,House,6.0,1600.0
Armenia,4.0,3.0,207.0,House,5.0,750.0
Armenia,3.0,2.0,114.0,Apartment,5.0,690.0
Armenia,3.0,3.0,125.0,Apartment,5.0,680.0
Armenia,3.0,2.0,94.99313268894393,Apartment,3.0,129.5
Armenia,4.0,1.0,90.0,House,2.0,180.0
Armenia,2.0,2.0,300.0,House,6.0,1800.0
Armenia,1.0,1.0,42.0,Apartment,5.0,210.0
Armenia,3.0,2.0,98.0,Apartment,5.0,375.0
Armenia,3.0,3.0,123.5714924151614,House,5.0,1600.0
Armenia,3.0,3.0,148.0,Apartment,6.0,600.0
Armenia,1.0,1.0,125.0,Apartment,5.0,230.0
Armenia,2.0,2.0,55.0,Apartment,4.0,260.0
Armenia,3.0,2.0,58.0,Apartment,3.0,165.0
Armenia,2.0,2.0,48.0,Apartment,4.0,225.0
Armenia,2.0,2.0,72.0,Apartment,5.0,450.0
Armenia,3.0,2.0,127.0,Apartment,5.0,650.0
Armenia,3.0,2.0,58.0,Apartment,3.0,165.0
Armenia,3.0,2.0,128.0,Apartment,5.0,520.0
Armenia,3.0,3.0,174.0,House,4.0,800.0
Armenia,3.0,2.0,98.0,Apartment,5.0,480.0
Armenia,2.0,2.0,65.0,Apartment,5.0,340.0
Armenia,4.0,5.0,548.0,House,6.0,3600.0
Armenia,4.0,3.0,172.0,Apartment,5.0,650.0
Armenia,3.0,4.0,305.0,House,5.0,1650.0
Armenia,3.0,2.0,92.0,Apartment,5.0,510.0
Armenia,3.0,2.0,72.0,House,3.0,155.0
Armenia,3.0,2.0,85.0,Apartment,5.0,470.0
Armenia,3.0,2.0,65.0,Apartment,3.0,230.0
Armenia,3.0,2.0,60.0,Apartment,4.0,225.0
Armenia,3.0,2.0,68.0,Apartment,4.0,230.0
Armenia,5.0,3.0,312.0,House,3.0,850.0
Armenia,2.0,3.0,104.0,Apartment,5.0,350.0
Armenia,3.0,3.0,147.0,House,4.0,360.0
Armenia,3.0,2.0,89.0,Apartment,4.0,490.0
Armenia,4.0,3.0,167.0,Apartment,5.0,330.0
Armenia,3.0,2.0,86.0,Apartment,3.0,280.0
Armenia,3.0,2.0,69.0,Apartment,5.0,210.0
Armenia,4.0,4.0,224.0,House,5.0,950.0
Armenia,3.0,2.0,65.0,Apartment,5.0,240.0
Armenia,2.0,2.0,60.0,Apartment,5.0,300.0
Armenia,3.0,2.0,80.0,Apartment,5.0,540.0
Armenia,3.0,2.0,103.0,House,3.0,440.0
Armenia,3.0,2.0,98.68884971140497,Apartment,6.0,175.0
Armenia,3.0,3.0,233.0,House,6.0,1390.0
Armenia,3.0,2.0,95.0,House,3.0,140.0
Armenia,3.0,2.0,56.0,Apartment,4.0,240.0
Armenia,2.0,2.0,60.0,Apartment,4.0,260.0
Armenia,1.0,1.0,38.0,Apartment,5.0,240.0
Armenia,3.0,2.0,80.0,Apartment,4.0,295.0
Armenia,3.0,2.0,65.0,Apartment,5.0,260.0
Armenia,3.0,2.0,86.0,Apartment,3.0,290.0
Armenia,2.0,2.0,101.0,Apartment,5.0,700.0
Armenia,2.0,2.0,50.0,Apartment,4.0,195.0
Armenia,1.0,1.0,58.0,Apartment,5.0,410.0
Armenia,4.0,3.0,107.07090011901444,House,2.0,220.0
Armenia,3.0,2.0,62.0,Apartment,3.0,170.0
Armenia,3.0,2.0,115.0,Apartment,4.0,520.0
Armenia,2.0,2.0,92.0,Apartment,5.0,495.0
Armenia,1.0,1.0,26.0,Apartment,4.0,145.0
Armenia,4.0,3.0,161.6580351356944,House,3.0,590.0
Armenia,3.0,1.0,45.0,Apartment,3.0,129.0
Armenia,4.0,4.0,169.0,House,5.0,600.0
Armenia,2.0,1.0,57.0,Apartment,4.0,210.0
Armenia,1.0,1.0,34.0,Apartment,4.0,185.0
Armenia,6.0,7.0,750.0,House,5.0,4000.0
Armenia,6.0,7.0,300.0,House,6.0,730.0
Armenia,3.0,2.0,87.0,Apartment,5.0,288.0
Armenia,3.0,3.0,110.0,Apartment,5.0,340.0
Armenia,3.0,5.0,335.0,House,5.0,900.0
Armenia,3.0,3.0,110.0,House,4.0,479.9
Armenia,4.0,4.0,223.0,Apartment,6.0,1000.0
Armenia,3.0,2.0,89.0,Apartment,5.0,470.0
Armenia,1.0,2.0,48.0,Apartment,5.0,322.0
Armenia,3.0,2.0,65.0,Apartment,5.0,270.0
Armenia,5.0,4.0,224.0,Apartment,5.0,720.0
Armenia,3.0,3.0,103.37089234078329,House,4.0,220.0
Armenia,3.0,5.0,233.0,House,5.0,1390.0
Armenia,3.0,3.0,265.0,House,5.0,1650.0
Armenia,3.0,2.0,72.0,Apartment,5.0,290.0
Armenia,4.0,3.0,141.0,Apartment,5.0,660.0
Armenia,4.0,3.0,154.0,House,5.0,620.0
Armenia,4.0,5.0,250.0,House,5.0,1350.0
Armenia,3.0,2.0,67.0,Apartment,5.0,320.0
Armenia,3.0,2.0,88.0,Apartment,5.0,560.0
Armenia,2.0,2.0,68.0,Apartment,4.0,250.0
Armenia,4.0,2.0,180.0,House,4.0,1250.0
Armenia,3.0,3.0,132.68471212396497,House,6.0,4420.0
Armenia,2.0,2.0,64.0,Apartment,5.0,350.0
Armenia,3.0,2.0,71.0,Apartment,5.0,470.0
Armenia,3.0,3.0,295.0,House,5.0,1200.0
Armenia,4.0,2.0,95.0,House,4.0,400.0
Armenia,3.0,2.0,87.0,Apartment,5.0,390.0
Armenia,3.0,2.0,57.0,Apartment,3.0,160.0
Armenia,4.0,2.0,185.0,House,3.0,310.0
Armenia,3.0,2.0,58.0,Apartment,3.0,190.0
Armenia,3.0,2.0,62.0,Apartment,3.0,165.0
Armenia,2.0,2.0,46.0,Apartment,5.0,238.0
Armenia,3.0,2.0,84.0,Apartment,5.0,470.0
Armenia,4.0,3.0,228.0,House,5.0,790.0
Armenia,2.0,2.0,62.0,Apartment,4.0,345.0
Armenia,2.0,1.0,65.0,Apartment,5.0,280.0
Armenia,3.0,3.0,95.29351928441808,Apartment,3.0,150.0
Armenia,3.0,2.0,95.0,Apartment,5.0,380.0
Armenia,6.0,4.0,152.0,House,3.0,310.0
Armenia,4.0,5.0,174.0,House,5.0,890.0
Armenia,2.0,1.0,47.0,Apartment,5.0,285.0
Armenia,2.0,1.0,36.0,Apartment,4.0,170.0
Armenia,1.0,1.0,49.0,Apartment,4.0,145.0
Armenia,3.0,4.0,149.0,Apartment,4.0,450.0
Armenia,5.0,2.0,136.0,House,3.0,297.0
Armenia,2.0,1.0,51.0,House,3.0,215.0
Armenia,3.0,3.0,159.0,Apartment,5.0,650.0
Armenia,3.0,3.0,128.0,House,4.0,490.0
Armenia,2.0,2.0,64.0,Apartment,5.0,350.0
Armenia,4.0,5.0,300.0,House,5.0,1300.0
Armenia,3.0,2.0,120.0,House,3.0,420.0
Armenia,2.0,2.0,102.0,Apartment,5.0,788.725
Armenia,3.0,3.0,96.40618543748684,Apartment,3.0,165.0
Armenia,4.0,4.0,264.0,Apartment,6.0,2000.0
Armenia,3.0,2.0,79.0,Apartment,4.0,210.0
Armenia,1.0,1.0,35.0,Apartment,3.0,130.0
Armenia,2.0,2.0,86.0,Apartment,5.0,586.0
Armenia,3.0,3.0,132.0,House,3.0,260.0
Armenia,3.0,2.0,75.0,Apartment,5.0,450.0
Armenia,3.0,2.0,59.0,Apartment,4.0,240.0
Armenia,1.0,1.0,24.0,Apartment,4.0,150.0
Armenia,3.0,2.0,82.0,Apartment,4.0,220.0
Armenia,2.0,2.0,96.0,Apartment,5.0,360.0
Armenia,3.0,3.0,96.40618543748684,Apartment,3.0,175.0
Armenia,3.0,2.0,72.0,Apartment,5.0,1e-06
Armenia,13.0,5.0,288.0,House,1.0,650.0
Armenia,3.0,2.0,80.0,Apartment,5.0,420.0
Armenia,3.0,2.0,79.0,Apartment,4.0,280.0
Armenia,3.0,2.0,57.0,Apartment,5.0,220.0
Armenia,3.0,3.0,122.53863513014068,House,6.0,1250.0
Armenia,3.0,2.0,114.0,Apartment,5.0,650.0
Armenia,3.0,2.0,80.0,Apartment,5.0,295.0
Armenia,4.0,4.0,200.0,Apartment,6.0,600.0
Armenia,4.0,3.0,420.0,House,4.0,930.0
Armenia,3.0,2.0,73.0,Apartment,5.0,320.0
Armenia,5.0,6.0,298.0,House,5.0,1400.0
Armenia,2.0,2.0,54.0,Apartment,5.0,292.0
Armenia,3.0,3.0,173.0,House,6.0,850.0
Armenia,3.0,3.0,96.80363791048377,Apartment,3.0,215.0
Armenia,4.0,3.0,113.0,Apartment,4.0,320.0
Armenia,4.0,3.0,160.0,House,5.0,790.0
Armenia,4.0,4.0,300.0,House,5.0,1500.0
Armenia,2.0,2.0,99.0,Apartment,5.0,535.0
Armenia,2.0,1.0,43.0,Apartment,3.0,138.0
Armenia,4.0,3.0,140.0,Apartment,5.0,380.0
Armenia,3.0,2.0,100.0,House,5.0,499.0
Armenia,2.0,2.0,65.0,Apartment,3.0,195.0
Armenia,2.0,2.0,108.0,Apartment,5.0,250.0
Armenia,3.0,2.0,93.0,Apartment,4.0,500.0
Armenia,3.0,2.0,88.0,Apartment,4.0,250.0
Armenia,3.0,3.0,127.0,House,5.0,490.0
Armenia,1.0,1.0,22.0,Apartment,4.0,100.0
Armenia,1.0,1.0,32.0,Apartment,4.0,155.0
Armenia,2.0,2.0,48.0,Apartment,4.0,239.0
Armenia,4.0,4.0,174.0,Apartment,5.0,360.0
Armenia,3.0,2.0,64.0,Apartment,4.0,250.0
Armenia,3.0,2.0,72.0,Apartment,4.0,180.0
Armenia,1.0,1.0,39.0,Apartment,4.0,220.0
Armenia,2.0,2.0,46.0,Apartment,3.0,190.0
Armenia,4.0,5.0,229.0,House,5.0,1475.0
Armenia,3.0,2.0,144.0,House,2.0,180.0
Armenia,3.0,2.0,62.0,Apartment,3.0,179.0
Armenia,4.0,3.0,145.9066872878855,House,4.0,750.0
Armenia,1.0,1.0,29.0,Apartment,4.0,165.0
Armenia,3.0,3.0,116.99702057168948,Apartment,6.0,465.0
Armenia,2.0,2.0,68.0,Apartment,5.0,320.0
Armenia,3.0,2.0,97.0,Apartment,5.0,400.0
Armenia,3.0,2.0,56.0,Apartment,4.0,220.0
Armenia,3.0,4.0,99.0,Apartment,4.0,470.0
Armenia,3.0,3.0,147.0,House,5.0,590.0
Armenia,3.0,2.0,115.0,Apartment,5.0,498.0
Armenia,3.0,3.0,100.66617747834852,Apartment,5.0,315.0
Armenia,3.0,3.0,201.0,Apartment,6.0,550.0
Armenia,3.0,4.0,152.0,House,6.0,600.0
Armenia,10.0,2.0,140.0,House,4.0,400.0
Armenia,3.0,3.0,106.0,Apartment,5.0,450.0
Armenia,4.0,2.0,133.0,House,3.0,280.0
Armenia,3.0,2.0,59.0,Apartment,4.0,295.0
Armenia,3.0,3.0,155.0,Apartment,5.0,620.0
Armenia,3.0,2.0,63.0,Apartment,5.0,350.0
Armenia,1.0,1.0,35.0,Apartment,5.0,175.0
Armenia,2.0,2.0,89.0,Apartment,5.0,320.0
Armenia,3.0,3.0,130.0,Apartment,5.0,600.0
Armenia,8.0,6.0,700.0,House,5.0,1800.0
Armenia,4.0,5.0,300.0,House,4.0,1500.0
Armenia,3.0,2.0,94.99313268894393,Apartment,3.0,120.0
Armenia,4.0,3.0,104.39017575829423,House,3.0,180.0
Armenia,3.0,3.0,131.50004547158355,House,5.0,590.0
Armenia,4.0,5.0,232.0,House,5.0,1380.0
Armenia,6.0,6.0,638.0,House,5.0,2399.0
Armenia,3.0,3.0,122.0,Apartment,5.0,660.0
Armenia,6.0,8.0,973.0,House,4.0,2800.0
Armenia,4.0,3.0,151.0,Apartment,4.0,750.0
Armenia,3.0,3.0,113.93560982269476,Apartment,5.0,490.0
Armenia,1.0,1.0,33.0,Apartment,4.0,125.0
Armenia,3.0,2.0,75.0,Apartment,4.0,360.0
Armenia,5.0,4.0,632.0,House,5.0,3600.0
Armenia,4.0,5.0,330.0,House,5.0,1200.0
Armenia,2.0,1.0,45.0,Apartment,3.0,115.0
Armenia,3.0,3.0,98.21962633928432,Apartment,5.0,255.0
Armenia,2.0,2.0,68.0,Apartment,3.0,300.0
Armenia,3.0,3.0,175.0,House,4.0,750.0
Armenia,11.0,4.0,338.0,House,3.0,580.0
Armenia,3.0,3.0,94.0,House,5.0,430.0
Armenia,4.0,2.0,120.0,House,3.0,280.0
Armenia,2.0,2.0,48.0,Apartment,4.0,155.0
Armenia,3.0,2.0,68.0,House,3.0,280.0
Armenia,4.0,2.0,110.0,House,3.0,330.0
Armenia,3.0,3.0,114.0,Apartment,6.0,780.0
Armenia,3.0,2.0,98.0,Apartment,5.0,545.0
Armenia,3.0,3.0,110.0684272900396,Apartment,6.0,389.0
Armenia,4.0,2.0,90.0,House,3.0,333.0
Armenia,3.0,2.0,104.0,Apartment,3.0,215.0
Armenia,3.0,3.0,126.07790014354892,House,6.0,1900.0
Armenia,2.0,2.0,64.0,Apartment,5.0,345.0
Armenia,3.0,2.0,116.0,Apartment,4.0,350.0
Armenia,4.0,3.0,103.75344670647287,House,3.0,200.0
Armenia,3.0,2.0,72.0,Apartment,5.0,380.0
Armenia,4.0,3.0,100.0,House,5.0,360.0
Armenia,1.0,1.0,58.0,Apartment,5.0,410.0
Armenia,3.0,2.0,67.0,Apartment,5.0,280.0
Armenia,4.0,1.0,100.0,House,3.0,450.0
Armenia,3.0,1.0,81.0,House,3.0,150.0
Armenia,3.0,2.0,69.0,Apartment,5.0,270.0
Armenia,2.0,2.0,58.0,Apartment,5.0,311.0
Armenia,3.0,2.0,112.0,Apartment,5.0,535.0
Armenia,7.0,6.0,500.0,House,5.0,1400.0
Armenia,3.0,3.0,178.0,Apartment,4.0,750.0
Armenia,3.0,2.0,114.0,Apartment,5.0,690.0
Armenia,1.0,1.0,63.0,Apartment,5.0,320.0
Armenia,4.0,5.0,249.0,Apartment,5.0,1600.0
Armenia,8.0,5.0,240.0,House,3.0,300.0
Armenia,2.0,2.0,59.0,Apartment,5.0,310.0
Armenia,4.0,5.0,300.0,House,5.0,1700.0
Armenia,1.0,1.0,39.0,Apartment,3.0,110.0
Armenia,3.0,2.0,75.0,Apartment,4.0,235.0
Armenia,2.0,1.0,44.0,Apartment,3.0,125.0
Armenia,2.0,1.0,66.0,House,3.0,140.0
Armenia,3.0,2.0,67.0,Apartment,4.0,240.0
Armenia,3.0,3.0,90.0,House,4.0,330.0
Armenia,3.0,3.0,140.66193197485796,House,6.0,650.0
Armenia,3.0,2.0,69.0,Apartment,3.0,165.0
Armenia,2.0,2.0,74.0,Apartment,4.0,370.0
Armenia,2.0,2.0,54.0,Apartment,3.0,160.0
Armenia,3.0,3.0,140.0,House,5.0,455.0
Armenia,3.0,2.0,76.0,Apartment,4.0,330.0
Armenia,6.0,5.0,341.0,House,6.0,1450.0
Armenia,4.0,3.0,130.0,House,4.0,550.0
Armenia,3.0,5.0,378.0,House,6.0,2900.0
Armenia,2.0,1.0,57.0,Apartment,4.0,250.0
Armenia,4.0,4.0,216.0,House,3.0,680.0
Armenia,2.0,2.0,120.0,House,3.0,400.0
Armenia,4.0,5.0,450.0,House,6.0,2350.0
Armenia,3.0,2.0,89.0,Apartment,5.0,450.0
Armenia,3.0,1.0,51.0,Apartment,3.0,120.0
Armenia,3.0,4.0,140.0,Apartment,6.0,1100.0
Armenia,3.0,2.0,54.0,Apartment,5.0,210.0
Armenia,2.0,2.0,68.0,Apartment,5.0,290.0
Armenia,3.0,2.0,68.0,House,3.0,180.0
Armenia,3.0,3.0,207.0,House,5.0,800.0
Armenia,3.0,2.0,59.0,Apartment,4.0,250.0
Armenia,3.0,3.0,93.0,Apartment,5.0,310.0
Armenia,3.0,2.0,100.0,Apartment,5.0,460.0
Armenia,1.0,1.0,36.0,Apartment,6.0,310.0
Armenia,3.0,3.0,122.60302382890423,House,5.0,400.0
Armenia,3.0,3.0,105.71939499581886,Apartment,6.0,330.0
Armenia,2.0,2.0,93.0,Apartment,5.0,490.0
Armenia,3.0,3.0,98.0,House,5.0,499.0
Armenia,3.0,2.0,80.0,Apartment,5.0,290.0
Armenia,3.0,2.0,64.0,Apartment,1.0,290.0
Armenia,4.0,3.0,95.0,House,5.0,430.0
Armenia,3.0,4.0,156.0,Apartment,5.0,908.0
Armenia,3.0,2.0,76.0,Apartment,5.0,245.0
Armenia,4.0,4.0,280.0,Apartment,5.0,800.0
Armenia,2.0,2.0,48.0,Apartment,4.0,179.0
Armenia,4.0,6.0,540.0,House,6.0,2100.0
Armenia,3.0,2.0,53.0,Apartment,3.0,145.0
Armenia,4.0,4.0,230.0,House,5.0,1300.0
Armenia,7.0,3.0,300.0,House,5.0,1600.0
Armenia,3.0,4.0,130.0,Apartment,5.0,600.0
Armenia,2.0,1.0,30.0,Apartment,2.0,40.0
Armenia,2.0,2.0,62.0,Apartment,6.0,410.0
Armenia,3.0,2.0,94.99313268894393,Apartment,3.0,100.0
Armenia,3.0,2.0,56.0,Apartment,3.0,170.0
Armenia,3.0,2.0,54.0,Apartment,3.0,180.0
Armenia,1.0,1.0,66.0,Apartment,5.0,295.0
Armenia,2.0,3.0,122.0,Apartment,5.0,720.0
Armenia,2.0,2.0,68.0,Apartment,5.0,360.0
Armenia,2.0,1.0,58.0,Apartment,3.0,118.0
Armenia,2.0,2.0,65.0,Apartment,5.0,385.0
Armenia,5.0,3.0,1.0,House,5.0,2600.0
Armenia,3.0,2.0,90.0,Apartment,4.0,380.0
Armenia,5.0,4.0,91.0,Apartment,5.0,430.0
Armenia,5.0,2.0,140.0,House,3.0,300.0
Armenia,2.0,2.0,73.0,Apartment,3.0,210.0
Armenia,2.0,2.0,66.0,Apartment,3.0,400.0
Armenia,10.0,7.0,750.0,House,5.0,1800.0
Armenia,4.0,3.0,102.0,Apartment,4.0,390.0
Armenia,3.0,3.0,210.0,House,5.0,830.0
Armenia,2.0,2.0,44.0,Apartment,5.0,185.0
Armenia,3.0,2.0,65.0,House,2.0,140.0
Armenia,3.0,2.0,59.0,Apartment,3.0,175.0
Armenia,3.0,1.0,72.0,House,3.0,190.0
Armenia,2.0,2.0,62.0,Apartment,3.0,180.0
Armenia,3.0,2.0,83.0,Apartment,4.0,280.0
Armenia,4.0,2.0,180.0,Apartment,5.0,380.0
Armenia,3.0,3.0,153.0,Apartment,5.0,1100.0
Armenia,4.0,3.0,149.0,House,4.0,550.0
Armenia,3.0,1.0,55.0,Apartment,3.0,120.0
Armenia,1.0,2.0,68.0,Apartment,5.0,410.0
Armenia,3.0,3.0,96.39370927510878,Apartment,3.0,195.0
Armenia,4.0,3.0,140.18243046948095,House,2.0,500.0
Armenia,3.0,4.0,130.0,Apartment,5.0,650.0
Armenia,1.0,1.0,37.0,Apartment,4.0,195.0
Armenia,3.0,2.0,88.0,Apartment,5.0,550.0
Armenia,4.0,5.0,305.0,House,5.0,1100.0
Armenia,2.0,2.0,58.0,Apartment,5.0,255.0
Armenia,3.0,2.0,81.0,Apartment,5.0,380.0
Armenia,3.0,2.0,74.0,Apartment,5.0,325.0
Armenia,3.0,2.0,59.0,Apartment,4.0,240.0
Armenia,2.0,2.0,64.0,Apartment,5.0,315.0
Armenia,3.0,2.0,77.0,Apartment,4.0,270.0
Armenia,8.0,6.0,177.0,House,4.0,475.0
Armenia,3.0,2.0,72.0,Apartment,4.0,165.0
Armenia,3.0,2.0,76.0,Apartment,4.0,195.0
Armenia,1.0,1.0,28.0,Apartment,4.0,115.0
Armenia,2.0,1.0,50.0,Apartment,3.0,120.0
Armenia,3.0,3.0,108.01726840553192,Apartment,4.0,420.0
Armenia,2.0,1.0,64.0,Apartment,4.0,160.0
Armenia,2.0,2.0,80.0,Apartment,4.0,530.0
Armenia,3.0,2.0,141.0,Apartment,5.0,650.0
Armenia,11.0,5.0,307.0,House,5.0,2900.0
Armenia,2.0,2.0,77.0,Apartment,6.0,390.0
Armenia,3.0,2.0,400.0,House,5.0,1100.0
Armenia,4.0,2.0,147.0,House,1.0,220.0
Armenia,3.0,3.0,152.71289887784164,House,5.0,1190.0
Armenia,2.0,3.0,172.0,Apartment,6.0,1050.0
Armenia,3.0,2.0,113.0,Apartment,5.0,695.0
Armenia,3.0,2.0,55.0,Apartment,3.0,145.0
Armenia,2.0,2.0,53.0,Apartment,4.0,227.0
Armenia,3.0,2.0,72.0,Apartment,4.0,170.0
Armenia,1.0,1.0,30.0,Apartment,5.0,144.576
Armenia,4.0,3.0,100.0,House,5.0,480.0
Armenia,4.0,4.0,302.0,House,5.0,1400.0
Armenia,1.0,1.0,25.0,Apartment,4.0,125.0
Armenia,11.0,5.0,227.0,Apartment,4.0,450.0
Armenia,4.0,6.0,430.0,House,4.0,950.0
Armenia,5.0,3.0,490.0,House,5.0,1100.0
Armenia,3.0,3.0,100.82051761375438,Apartment,4.0,280.0
Armenia,3.0,2.0,61.0,Apartment,3.0,160.0
Armenia,4.0,5.0,248.0,House,5.0,1290.0
Armenia,4.0,3.0,133.0,Apartment,6.0,490.0
Armenia,4.0,5.0,430.0,House,6.0,1450.0
Armenia,3.0,2.0,546.0,Apartment,3.0,195.0
Armenia,3.0,2.0,95.0,House,3.0,500.0
Armenia,2.0,2.0,72.0,Apartment,5.0,370.0
Armenia,4.0,4.0,350.0,House,5.0,650.0
Armenia,3.0,1.0,53.0,Apartment,3.0,140.0
Armenia,3.0,3.0,98.0,House,4.0,400.0
Armenia,2.0,4.0,115.0,House,3.0,590.0
Armenia,3.0,1.0,69.0,Apartment,3.0,166.0
Armenia,3.0,2.0,65.0,Apartment,5.0,420.0
Armenia,3.0,2.0,73.0,Apartment,5.0,420.0
Armenia,3.0,3.0,85.0,Apartment,4.0,521.074
Armenia,1.0,1.0,38.0,Apartment,5.0,370.0
Armenia,4.0,5.0,205.0,House,5.0,1150.0
Armenia,3.0,2.0,89.0,Apartment,5.0,425.0
Armenia,14.0,5.0,290.0,House,3.0,395.0
Armenia,3.0,2.0,83.0,Apartment,4.0,400.0
Armenia,5.0,5.0,323.0,House,6.0,900.0
Armenia,3.0,2.0,67.0,Apartment,3.0,165.0
Armenia,3.0,3.0,126.0,Apartment,5.0,290.0
Armenia,3.0,3.0,92.0,Apartment,5.0,350.0
Armenia,3.0,2.0,69.0,Apartment,3.0,185.0
Armenia,3.0,2.0,141.0,Apartment,5.0,650.0
Armenia,4.0,2.0,84.0,House,3.0,320.0
Armenia,4.0,3.0,151.0,Apartment,5.0,649.9
Armenia,5.0,4.0,355.0,House,5.0,1600.0
Armenia,4.0,4.0,400.0,House,6.0,1900.0
Armenia,3.0,2.0,49.0,Apartment,2.0,142.0
Armenia,3.0,4.0,140.0,House,5.0,875.0
Armenia,3.0,1.0,50.0,Apartment,3.0,111.0
Armenia,4.0,4.0,134.0,Apartment,5.0,420.0
Armenia,3.0,2.0,55.0,Apartment,3.0,205.0
Armenia,3.0,2.0,82.0,Apartment,5.0,330.0
Armenia,3.0,4.0,260.0,House,4.0,1250.0
Armenia,3.0,2.0,60.0,Apartment,4.0,160.0
Armenia,1.0,1.0,38.0,Apartment,5.0,210.0
Armenia,3.0,2.0,126.0,House,3.0,310.0
Armenia,5.0,4.0,658.0,House,4.0,1400.0
Armenia,2.0,3.0,104.0,Apartment,5.0,350.0
Armenia,4.0,3.0,400.0,House,5.0,1280.0
Armenia,3.0,4.0,430.0,House,5.0,1450.0
Armenia,3.0,2.0,104.90228155690122,Apartment,3.0,800.0
Armenia,2.0,2.0,54.0,Apartment,3.0,250.0
Armenia,2.0,2.0,46.0,Apartment,4.0,210.0
Armenia,3.0,2.0,61.0,Apartment,4.0,228.0
Armenia,3.0,3.0,81.0,House,4.0,400.0
Armenia,3.0,2.0,106.0,Apartment,5.0,580.0
Armenia,3.0,2.0,103.0,House,4.0,400.0
Armenia,1.0,1.0,42.0,Apartment,5.0,250.0
Armenia,3.0,2.0,76.0,Apartment,5.0,455.0
Armenia,2.0,2.0,63.0,Apartment,5.0,250.0
Armenia,4.0,2.0,90.0,House,4.0,420.0
Armenia,3.0,2.0,98.0,Apartment,5.0,460.0
Armenia,3.0,2.0,56.0,Apartment,4.0,220.0
Armenia,3.0,3.0,137.52490078918325,House,5.0,770.0
Armenia,3.0,2.0,58.0,Apartment,4.0,240.0
Armenia,3.0,2.0,69.0,Apartment,5.0,330.0
Armenia,3.0,2.0,68.0,Apartment,5.0,428.0
Armenia,1.0,1.0,48.0,Apartment,5.0,290.0
Armenia,1.0,1.0,36.0,Apartment,5.0,255.0
Armenia,1.0,1.0,36.0,Apartment,5.0,210.0
Armenia,1.0,1.0,26.0,Apartment,3.0,137.0
Armenia,4.0,5.0,1.246,House,5.0,1350.0
Armenia,3.0,2.0,70.0,Apartment,5.0,320.0
Armenia,5.0,2.0,140.0,House,3.0,380.0
Armenia,4.0,2.0,116.0,House,2.0,450.0
Armenia,6.0,4.0,320.0,House,4.0,750.0
Armenia,3.0,3.0,140.0,Apartment,5.0,350.0
Armenia,2.0,1.0,55.0,Apartment,4.0,155.0
Armenia,3.0,2.0,76.0,Apartment,5.0,290.0
Armenia,2.0,2.0,63.0,Apartment,5.0,350.0
Armenia,3.0,2.0,66.0,Apartment,3.0,260.0
Armenia,2.0,2.0,56.0,Apartment,5.0,280.0
Armenia,1.0,1.0,41.0,Apartment,4.0,250.0
Armenia,3.0,3.0,146.0,House,3.0,385.0
Armenia,2.0,2.0,77.0,Apartment,5.0,350.0
Armenia,3.0,3.0,100.66617747834852,Apartment,5.0,300.0
Armenia,3.0,3.0,98.21962633928432,Apartment,5.0,260.0
Armenia,2.0,1.0,40.0,Apartment,4.0,158.6
Armenia,3.0,2.0,68.0,Apartment,3.0,210.0
Armenia,2.0,2.0,62.0,Apartment,5.0,345.0
Armenia,1.0,1.0,25.0,Apartment,3.0,105.0
Armenia,3.0,2.0,76.0,Apartment,5.0,455.0
Armenia,3.0,3.0,123.0,Apartment,5.0,395.0
Armenia,3.0,4.0,170.0,Apartment,5.0,765.0
Armenia,2.0,2.0,102.0,House,5.0,812.38675
Armenia,3.0,1.0,59.0,Apartment,4.0,135.0
Armenia,1.0,1.0,37.0,Apartment,5.0,150.0
Armenia,3.0,4.0,335.0,House,5.0,950.0
Armenia,2.0,2.0,69.0,Apartment,5.0,355.0
Armenia,3.0,3.0,126.07790014354892,House,6.0,1800.0
Armenia,3.0,1.0,59.0,Apartment,3.0,130.0
Armenia,3.0,3.0,117.35281729953964,Apartment,6.0,650.0
Armenia,3.0,2.0,89.60251453572279,Apartment,3.0,110.0
Armenia,1.0,1.0,40.0,Apartment,5.0,220.0
Armenia,3.0,2.0,72.0,Apartment,5.0,280.0
Armenia,3.0,3.0,142.4072237703969,House,5.0,850.0
Armenia,6.0,2.0,220.0,House,5.0,900.0
Armenia,3.0,2.0,71.0,Apartment,4.0,245.0
Armenia,3.0,3.0,107.0,House,3.0,160.0
Armenia,2.0,2.0,60.0,Apartment,5.0,380.0
