Location,Bedrooms,Bathrooms,Type,Stratum,Area_transformed_log,Price_transformed_log
Armenia,3,3,Apartment,5.0,4.836281906951478,6.523562306149512
Armenia,3,2,Apartment,3.0,4.564276654418955,4.871373226762748
Armenia,4,1,House,2.0,4.51085950651685,5.198497031265826
Armenia,2,2,House,6.0,5.707110264748875,7.496097345175956
Armenia,3,2,Apartment,5.0,4.59511985013459,5.929589143389895
Armenia,3,3,House,5.0,4.824879787360564,7.3783837129967145
Armenia,3,3,Apartment,6.0,5.003946305945459,6.398594934535208
Armenia,2,2,Apartment,4.0,4.02535169073515,5.564520407322694
Armenia,3,2,Apartment,3.0,4.07753744390572,5.111987788356544
Armenia,2,2,Apartment,4.0,3.8918202981106265,5.420534999272286
Armenia,2,2,Apartment,5.0,4.290459441148391,6.111467339502679
Armenia,3,2,Apartment,5.0,4.852030263919617,6.478509642208569
Armenia,3,2,Apartment,3.0,4.07753744390572,5.111987788356544
Armenia,3,2,Apartment,5.0,4.859812404361672,6.255750041753367
Armenia,3,3,House,4.0,5.1647859739235145,6.68586094706836
Armenia,3,2,Apartment,5.0,4.59511985013459,6.175867270105761
Armenia,2,2,Apartment,5.0,4.189654742026425,5.831882477283517
Armenia,4,3,Apartment,5.0,5.153291594497779,6.478509642208569
Armenia,3,4,House,5.0,5.723585101952381,7.409136443920128
Armenia,3,2,Apartment,5.0,4.532599493153256,6.236369590203704
Armenia,3,2,House,3.0,4.290459441148391,5.049856007249537
Armenia,3,2,Apartment,5.0,4.454347296253507,6.154858094016418
Armenia,3,2,Apartment,3.0,4.189654742026425,5.442417710521793
Armenia,3,2,Apartment,4.0,4.110873864173311,5.420534999272286
Armenia,3,2,Apartment,4.0,4.23410650459726,5.442417710521793
Armenia,5,3,House,3.0,5.746203190540153,6.7464121285733745
Armenia,2,3,Apartment,5.0,4.653960350157523,5.860786223465865
Armenia,3,3,House,4.0,4.997212273764115,5.8888779583328805
Armenia,3,2,Apartment,4.0,4.499809670330265,6.19644412779452
Armenia,4,3,Apartment,5.0,5.123963979403259,5.802118375377063
Armenia,3,2,Apartment,3.0,4.465908118654584,5.638354669333745
Armenia,3,2,Apartment,5.0,4.248495242049359,5.351858133476067
Armenia,4,4,House,5.0,5.41610040220442,6.85751406254539
Armenia,3,2,Apartment,5.0,4.189654742026425,5.484796933490655
Armenia,2,2,Apartment,5.0,4.110873864173311,5.707110264748875
Armenia,3,2,Apartment,5.0,4.394449154672439,6.293419278846481
Armenia,3,2,House,3.0,4.6443908991413725,6.089044875446846
Armenia,3,2,Apartment,6.0,4.602053832312259,5.170483995038151
Armenia,3,3,House,6.0,5.455321115357702,7.237778191923443
Armenia,3,2,House,3.0,4.564348191467836,4.948759890378168
Armenia,3,2,Apartment,4.0,4.04305126783455,5.484796933490655
Armenia,2,2,Apartment,4.0,4.110873864173311,5.564520407322694
Armenia,3,2,Apartment,4.0,4.394449154672439,5.69035945432406
Armenia,3,2,Apartment,5.0,4.189654742026425,5.564520407322694
Armenia,3,2,Apartment,3.0,4.465908118654584,5.673323267171493
Armenia,2,2,Apartment,5.0,4.624972813284271,6.55250788703459
Armenia,2,2,Apartment,4.0,3.9318256327243257,5.278114659230517
Armenia,4,3,House,2.0,4.682787494317257,5.3981627015177525
Armenia,3,2,Apartment,3.0,4.143134726391533,5.14166355650266
Armenia,3,2,Apartment,4.0,4.7535901911063645,6.255750041753367
Armenia,2,2,Apartment,5.0,4.532599493153256,6.206575926724928
Armenia,4,3,House,3.0,5.091650053086759,6.3818160174060985
Armenia,3,1,Apartment,3.0,3.828641396489095,4.867534450455582
Armenia,4,4,House,5.0,5.135798437050262,6.398594934535208
Armenia,2,1,Apartment,4.0,4.060443010546419,5.351858133476067
Armenia,3,2,Apartment,5.0,4.477336814478207,5.666426688112432
Armenia,3,3,Apartment,5.0,4.709530201312334,5.831882477283517
Armenia,3,3,House,4.0,4.709530201312334,6.175659348283617
Armenia,4,4,Apartment,6.0,5.4116460518550396,6.90875477931522
Armenia,3,2,Apartment,5.0,4.499809670330265,6.154858094016418
Armenia,3,2,Apartment,5.0,4.189654742026425,5.602118820879701
Armenia,5,4,Apartment,5.0,5.41610040220442,6.580639137284949
Armenia,3,3,House,4.0,4.6479508275777555,5.3981627015177525
Armenia,3,3,House,5.0,5.583496308781699,7.409136443920128
Armenia,3,2,Apartment,5.0,4.290459441148391,5.673323267171493
Armenia,4,3,Apartment,5.0,4.955827057601261,6.493753839851686
Armenia,4,3,House,5.0,5.043425116919247,6.431331081933479
Armenia,3,2,Apartment,5.0,4.219507705176107,5.771441123130016
Armenia,3,2,Apartment,5.0,4.48863636973214,6.329720905522696
Armenia,2,2,Apartment,4.0,4.23410650459726,5.5254529391317835
Armenia,4,2,House,4.0,5.198497031265826,7.1316985104669115
Armenia,3,3,House,6.0,4.895484132947502,8.394121193826242
Armenia,2,2,Apartment,5.0,4.174387269895637,5.860786223465865
Armenia,3,2,Apartment,5.0,4.276666119016055,6.154858094016418
Armenia,3,3,House,5.0,5.69035945432406,7.0909098220799835
Armenia,4,2,House,4.0,4.564348191467836,5.993961427306569
Armenia,3,2,Apartment,5.0,4.477336814478207,5.968707559985366
Armenia,3,2,Apartment,3.0,4.060443010546419,5.081404364984463
Armenia,4,2,House,3.0,5.225746673713202,5.739792912179234
Armenia,3,2,Apartment,3.0,4.07753744390572,5.25227342804663
Armenia,3,2,Apartment,3.0,4.143134726391533,5.111987788356544
Armenia,2,2,Apartment,5.0,3.8501476017100584,5.476463551931511
Armenia,3,2,Apartment,5.0,4.442651256490317,6.154858094016418
Armenia,4,3,House,5.0,5.43372200355424,6.673297967767654
Armenia,2,2,Apartment,4.0,4.143134726391533,5.846438775057725
Armenia,2,1,Apartment,5.0,4.189654742026425,5.638354669333745
Armenia,3,3,Apartment,3.0,4.567401019389142,5.017279836814924
Armenia,3,2,Apartment,5.0,4.564348191467836,5.942799375126701
Armenia,2,1,Apartment,5.0,3.871201010907891,5.655991810819852
Armenia,2,1,Apartment,4.0,3.6109179126442243,5.14166355650266
Armenia,3,4,Apartment,4.0,5.0106352940962555,6.111467339502679
Armenia,5,2,House,3.0,4.919980925828125,5.697093486505405
Armenia,2,1,House,3.0,3.9512437185814275,5.375278407684165
Armenia,3,3,Apartment,5.0,5.075173815233827,6.478509642208569
Armenia,3,3,House,4.0,4.859812404361672,6.19644412779452
Armenia,2,2,Apartment,5.0,4.174387269895637,5.860786223465865
Armenia,3,2,House,3.0,4.795790545596741,6.042632833682381
Armenia,2,2,Apartment,5.0,4.634728988229636,6.671684783593935
Armenia,3,3,Apartment,3.0,4.578889714150445,5.111987788356544
Armenia,4,4,Apartment,6.0,5.579729825986222,7.601402334583733
Armenia,3,2,Apartment,4.0,4.382026634673881,5.351858133476067
Armenia,2,2,Apartment,5.0,4.465908118654584,6.375024819828097
Armenia,3,3,House,3.0,4.890349128221754,5.564520407322694
Armenia,3,2,Apartment,5.0,4.330733340286331,6.111467339502679
Armenia,3,2,Apartment,4.0,4.0943445622221,5.484796933490655
Armenia,3,2,Apartment,4.0,4.418840607796598,5.3981627015177525
Armenia,2,2,Apartment,5.0,4.574710978503383,5.8888779583328805
Armenia,3,3,Apartment,3.0,4.578889714150445,5.170483995038151
Armenia,3,2,Apartment,5.0,4.290459441148391,9.999995000003334e-07
Armenia,3,2,Apartment,5.0,4.394449154672439,6.042632833682381
Armenia,3,2,Apartment,4.0,4.382026634673881,5.638354669333745
Armenia,3,2,Apartment,5.0,4.060443010546419,5.3981627015177525
Armenia,3,3,House,6.0,4.816553942207214,7.1316985104669115
Armenia,3,2,Apartment,5.0,4.74493212836325,6.478509642208569
Armenia,3,2,Apartment,5.0,4.394449154672439,5.69035945432406
Armenia,4,4,Apartment,6.0,5.303304908059076,6.398594934535208
Armenia,4,3,House,4.0,6.042632833682381,6.836259277277067
Armenia,3,2,Apartment,5.0,4.30406509320417,5.771441123130016
Armenia,2,2,Apartment,5.0,4.007333185232471,5.680172609017068
Armenia,3,3,House,6.0,5.159055299214529,6.7464121285733745
Armenia,3,3,Apartment,3.0,4.582961773797673,5.375278407684165
Armenia,4,3,Apartment,4.0,4.736198448394496,5.771441123130016
Armenia,4,3,House,5.0,5.081404364984463,6.673297967767654
Armenia,4,4,House,5.0,5.707110264748875,7.313886831633462
Armenia,2,2,Apartment,5.0,4.605170185988092,6.284134161070802
Armenia,2,1,Apartment,3.0,3.784189633918261,4.9344739331306915
Armenia,4,3,Apartment,5.0,4.948759890378168,5.942799375126701
Armenia,3,2,House,5.0,4.61512051684126,6.214608098422191
Armenia,2,2,Apartment,3.0,4.189654742026425,5.278114659230517
Armenia,2,2,Apartment,5.0,4.6913478822291435,5.5254529391317835
Armenia,3,2,Apartment,4.0,4.543294782270004,6.2166061010848646
Armenia,3,2,Apartment,4.0,4.48863636973214,5.5254529391317835
Armenia,3,3,House,5.0,4.852030263919617,6.19644412779452
Armenia,2,2,Apartment,4.0,3.8918202981106265,5.480638923341991
Armenia,4,4,Apartment,5.0,5.1647859739235145,5.8888779583328805
Armenia,3,2,Apartment,4.0,4.174387269895637,5.5254529391317835
Armenia,3,2,Apartment,4.0,4.290459441148391,5.198497031265826
Armenia,2,2,Apartment,3.0,3.8501476017100584,5.25227342804663
Armenia,3,2,House,2.0,4.976733742420574,5.198497031265826
Armenia,3,2,Apartment,3.0,4.143134726391533,5.19295685089021
Armenia,4,3,House,4.0,4.989797604865865,6.621405651764134
Armenia,3,3,Apartment,6.0,4.770659374754431,6.144185634125646
Armenia,2,2,Apartment,5.0,4.23410650459726,5.771441123130016
Armenia,3,2,Apartment,5.0,4.584967478670572,5.993961427306569
Armenia,3,2,Apartment,4.0,4.04305126783455,5.3981627015177525
Armenia,3,4,Apartment,4.0,4.605170185988092,6.154858094016418
Armenia,3,3,House,5.0,4.997212273764115,6.3818160174060985
Armenia,3,2,Apartment,5.0,4.7535901911063645,6.212606095751519
Armenia,3,3,Apartment,5.0,4.6216946762393505,5.755742213586912
Armenia,3,3,Apartment,6.0,5.308267697401205,6.311734809152915
Armenia,3,4,House,6.0,5.030437921392435,6.398594934535208
Armenia,3,3,Apartment,5.0,4.672828834461906,6.111467339502679
Armenia,4,2,House,3.0,4.897839799950911,5.638354669333745
Armenia,3,2,Apartment,4.0,4.0943445622221,5.69035945432406
Armenia,3,3,Apartment,5.0,5.049856007249537,6.431331081933479
Armenia,3,2,Apartment,5.0,4.1588830833596715,5.860786223465865
Armenia,2,2,Apartment,5.0,4.499809670330265,5.771441123130016
Armenia,3,3,Apartment,5.0,4.875197323201151,6.398594934535208
Armenia,3,2,Apartment,3.0,4.564276654418955,4.795790545596741
Armenia,4,3,House,3.0,4.657669422638678,5.198497031265826
Armenia,3,3,House,5.0,4.886582988607981,6.3818160174060985
Armenia,3,3,Apartment,5.0,4.812184355372417,6.493753839851686
Armenia,4,3,Apartment,4.0,5.0238805208462765,6.621405651764134
Armenia,3,3,Apartment,5.0,4.744372056967279,6.19644412779452
Armenia,3,2,Apartment,4.0,4.330733340286331,5.8888779583328805
Armenia,5,4,House,5.0,6.450470422144176,8.188966863648876
Armenia,2,1,Apartment,3.0,3.828641396489095,4.7535901911063645
Armenia,3,3,Apartment,5.0,4.597335840883996,5.545177444479562
Armenia,2,2,Apartment,3.0,4.23410650459726,5.707110264748875
Armenia,3,3,House,4.0,5.170483995038151,6.621405651764134
Armenia,3,3,House,5.0,4.553876891600541,6.066108090103747
Armenia,4,2,House,3.0,4.795790545596741,5.638354669333745
Armenia,2,2,Apartment,4.0,3.8918202981106265,5.049856007249537
Armenia,3,2,House,3.0,4.23410650459726,5.638354669333745
Armenia,4,2,House,3.0,4.709530201312334,5.802118375377063
Armenia,3,3,Apartment,6.0,4.74493212836325,6.660575149839686
Armenia,3,2,Apartment,5.0,4.59511985013459,6.302618975744905
Armenia,3,3,Apartment,6.0,4.710146473450074,5.966146739123692
Armenia,4,2,House,3.0,4.51085950651685,5.811140992976701
Armenia,3,2,Apartment,3.0,4.653960350157523,5.375278407684165
Armenia,3,3,House,6.0,4.844800285370782,7.550135342488429
Armenia,2,2,Apartment,5.0,4.174387269895637,5.846438775057725
Armenia,3,2,Apartment,4.0,4.762173934797756,5.860786223465865
Armenia,4,3,House,3.0,4.651609462379992,5.303304908059076
Armenia,3,2,Apartment,5.0,4.290459441148391,5.942799375126701
Armenia,4,3,House,5.0,4.61512051684126,5.8888779583328805
Armenia,3,2,Apartment,5.0,4.219507705176107,5.638354669333745
Armenia,4,1,House,3.0,4.61512051684126,6.111467339502679
Armenia,3,1,House,3.0,4.406719247264253,5.017279836814924
Armenia,3,2,Apartment,5.0,4.248495242049359,5.602118820879701
Armenia,2,2,Apartment,5.0,4.07753744390572,5.7430031878094825
Armenia,3,2,Apartment,5.0,4.727387818712341,6.284134161070802
Armenia,3,3,Apartment,4.0,5.187385805840755,6.621405651764134
Armenia,3,2,Apartment,5.0,4.74493212836325,6.53813982376767
Armenia,2,2,Apartment,5.0,4.0943445622221,5.739792912179234
Armenia,3,2,Apartment,4.0,4.330733340286331,5.4638318050256105
Armenia,2,1,Apartment,3.0,3.8066624897703196,4.836281906951478
Armenia,2,1,House,3.0,4.204692619390966,4.948759890378168
Armenia,3,2,Apartment,4.0,4.219507705176107,5.484796933490655
Armenia,3,3,House,4.0,4.51085950651685,5.802118375377063
Armenia,3,3,House,6.0,4.953443458343857,6.478509642208569
Armenia,3,2,Apartment,3.0,4.248495242049359,5.111987788356544
Armenia,2,2,Apartment,4.0,4.31748811353631,5.916202062607435
Armenia,2,2,Apartment,3.0,4.007333185232471,5.081404364984463
Armenia,3,3,House,5.0,4.948759890378168,6.1224928095143865
Armenia,3,2,Apartment,4.0,4.343805421853684,5.802118375377063
Armenia,4,3,House,4.0,4.875197323201151,6.311734809152915
Armenia,2,1,Apartment,4.0,4.060443010546419,5.5254529391317835
Armenia,4,4,House,3.0,5.37989735354046,6.523562306149512
Armenia,2,2,House,3.0,4.795790545596741,5.993961427306569
Armenia,3,2,Apartment,5.0,4.499809670330265,6.111467339502679
Armenia,3,1,Apartment,3.0,3.9512437185814275,4.795790545596741
Armenia,3,4,Apartment,6.0,4.948759890378168,7.00397413672268
Armenia,3,2,Apartment,5.0,4.007333185232471,5.351858133476067
Armenia,2,2,Apartment,5.0,4.23410650459726,5.673323267171493
Armenia,3,2,House,3.0,4.23410650459726,5.198497031265826
Armenia,3,3,House,5.0,5.337538079701318,6.68586094706836
Armenia,3,2,Apartment,4.0,4.0943445622221,5.5254529391317835
Armenia,3,3,Apartment,5.0,4.543294782270004,5.739792912179234
Armenia,3,2,Apartment,5.0,4.61512051684126,6.133398042996649
Armenia,3,3,House,5.0,4.817075009359484,5.993961427306569
Armenia,3,3,Apartment,6.0,4.670202913071586,5.802118375377063
Armenia,2,2,Apartment,5.0,4.543294782270004,6.19644412779452
Armenia,3,3,House,5.0,4.59511985013459,6.214608098422191
Armenia,3,2,Apartment,5.0,4.394449154672439,5.673323267171493
Armenia,3,2,Apartment,1.0,4.174387269895637,5.673323267171493
Armenia,4,3,House,5.0,4.564348191467836,6.066108090103747
Armenia,3,4,Apartment,5.0,5.056245805348308,6.812345094177479
Armenia,3,2,Apartment,5.0,4.343805421853684,5.5053315359323625
Armenia,4,4,Apartment,5.0,5.638354669333745,6.68586094706836
Armenia,2,2,Apartment,4.0,3.8918202981106265,5.19295685089021
Armenia,3,2,Apartment,3.0,3.9889840465642745,4.983606621708336
Armenia,4,4,House,5.0,5.442417710521793,7.170888478512505
Armenia,3,4,Apartment,5.0,4.875197323201151,6.398594934535208
Armenia,2,1,Apartment,2.0,3.4339872044851463,3.713572066704308
Armenia,2,2,Apartment,6.0,4.143134726391533,6.018593214496234
Armenia,3,2,Apartment,3.0,4.564276654418955,4.61512051684126
Armenia,3,2,Apartment,3.0,4.04305126783455,5.14166355650266
Armenia,3,2,Apartment,3.0,4.007333185232471,5.198497031265826
Armenia,2,3,Apartment,5.0,4.812184355372417,6.580639137284949
Armenia,2,2,Apartment,5.0,4.23410650459726,5.8888779583328805
Armenia,2,1,Apartment,3.0,4.07753744390572,4.77912349311153
Armenia,2,2,Apartment,5.0,4.189654742026425,5.955837369464831
Armenia,5,3,House,5.0,0.6931471805599453,7.8636512654486515
Armenia,3,2,Apartment,4.0,4.51085950651685,5.942799375126701
Armenia,5,4,Apartment,5.0,4.5217885770490405,6.066108090103747
Armenia,5,2,House,3.0,4.948759890378168,5.707110264748875
Armenia,2,2,Apartment,3.0,4.30406509320417,5.351858133476067
Armenia,2,2,Apartment,3.0,4.204692619390966,5.993961427306569
Armenia,4,3,Apartment,4.0,4.634728988229636,5.968707559985366
Armenia,3,3,House,5.0,5.351858133476067,6.7226297948554485
Armenia,2,2,Apartment,5.0,3.8066624897703196,5.225746673713202
Armenia,3,2,House,2.0,4.189654742026425,4.948759890378168
Armenia,3,2,Apartment,3.0,4.0943445622221,5.170483995038151
Armenia,3,1,House,3.0,4.290459441148391,5.25227342804663
Armenia,2,2,Apartment,3.0,4.143134726391533,5.198497031265826
Armenia,3,2,Apartment,4.0,4.430816798843313,5.638354669333745
Armenia,4,2,Apartment,5.0,5.198497031265826,5.942799375126701
Armenia,3,3,Apartment,5.0,5.0369526024136295,7.00397413672268
Armenia,4,3,House,4.0,5.0106352940962555,6.311734809152915
Armenia,3,1,Apartment,3.0,4.02535169073515,4.795790545596741
Armenia,3,3,Apartment,3.0,4.578761622064835,5.278114659230517
Armenia,4,3,House,2.0,4.950052887214248,6.2166061010848646
Armenia,3,4,Apartment,5.0,4.875197323201151,6.478509642208569
Armenia,3,2,Apartment,5.0,4.48863636973214,6.311734809152915
Armenia,2,2,Apartment,5.0,4.07753744390572,5.545177444479562
Armenia,3,2,Apartment,5.0,4.406719247264253,5.942799375126701
Armenia,3,2,Apartment,5.0,4.31748811353631,5.786897381366708
Armenia,3,2,Apartment,4.0,4.0943445622221,5.484796933490655
Armenia,2,2,Apartment,5.0,4.174387269895637,5.755742213586912
Armenia,3,2,Apartment,4.0,4.356708826689592,5.602118820879701
Armenia,3,2,Apartment,4.0,4.290459441148391,5.111987788356544
Armenia,3,2,Apartment,4.0,4.343805421853684,5.278114659230517
Armenia,2,1,Apartment,3.0,3.9318256327243257,4.795790545596741
Armenia,3,3,Apartment,4.0,4.691506295419937,6.042632833682381
Armenia,2,1,Apartment,4.0,4.174387269895637,5.081404364984463
Armenia,2,2,Apartment,4.0,4.394449154672439,6.274762021241939
Armenia,3,2,Apartment,5.0,4.955827057601261,6.478509642208569
Armenia,2,2,Apartment,6.0,4.356708826689592,5.968707559985366
Armenia,3,2,House,5.0,5.993961427306569,7.00397413672268
Armenia,4,2,House,1.0,4.997212273764115,5.3981627015177525
Armenia,3,3,House,5.0,5.035086569455541,7.0825485693553
Armenia,2,3,Apartment,6.0,5.153291594497779,6.957497370876951
Armenia,3,2,Apartment,5.0,4.736198448394496,6.54534966033442
Armenia,3,2,Apartment,3.0,4.02535169073515,4.983606621708336
Armenia,2,2,Apartment,4.0,3.9889840465642745,5.429345628954441
Armenia,3,2,Apartment,4.0,4.290459441148391,5.14166355650266
Armenia,4,3,House,5.0,4.61512051684126,6.175867270105761
Armenia,4,4,House,5.0,5.713732805509369,7.244941546337007
Armenia,5,3,House,5.0,6.19644412779452,7.00397413672268
Armenia,3,3,Apartment,4.0,4.623211632077005,5.638354669333745
Armenia,3,2,Apartment,3.0,4.127134385045092,5.081404364984463
Armenia,4,3,Apartment,6.0,4.897839799950911,6.19644412779452
Armenia,3,2,Apartment,3.0,6.304448802421981,5.278114659230517
Armenia,3,2,House,3.0,4.564348191467836,6.2166061010848646
Armenia,2,2,Apartment,5.0,4.290459441148391,5.916202062607435
Armenia,4,4,House,5.0,5.860786223465865,6.478509642208569
Armenia,3,1,Apartment,3.0,3.9889840465642745,4.948759890378168
Armenia,3,3,House,4.0,4.59511985013459,5.993961427306569
Armenia,2,4,House,3.0,4.7535901911063645,6.3818160174060985
Armenia,3,1,Apartment,3.0,4.248495242049359,5.117993812416755
Armenia,3,2,Apartment,5.0,4.189654742026425,6.042632833682381
Armenia,3,2,Apartment,5.0,4.30406509320417,6.042632833682381
Armenia,3,3,Apartment,4.0,4.454347296253507,6.257809340287399
Armenia,3,2,Apartment,5.0,4.499809670330265,6.054439346269371
Armenia,3,2,Apartment,4.0,4.430816798843313,5.993961427306569
Armenia,3,2,Apartment,3.0,4.219507705176107,5.111987788356544
Armenia,3,3,Apartment,5.0,4.844187086458591,5.673323267171493
Armenia,3,3,Apartment,5.0,4.532599493153256,5.860786223465865
Armenia,3,2,Apartment,3.0,4.248495242049359,5.225746673713202
Armenia,3,2,Apartment,5.0,4.955827057601261,6.478509642208569
Armenia,4,2,House,3.0,4.442651256490317,5.771441123130016
